date,exdate,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,optionid,index_flag,issuer,div_convention,exercise_style
2014-03-03,2014-03-22,C,640000,0.05,0.06,9,1101,0.329079,102077410,0,APPLE INC,,A
2014-03-03,2014-03-22,C,645000,0.05,0.06,78,648,0.340811,102077411,0,APPLE INC,,A
2014-03-03,2014-03-22,C,650000,0.04,0.05,57,4817,0.345266,102077412,0,APPLE INC,,A
2014-03-03,2014-03-22,C,655000,0.03,0.04,18,737,0.347847,102077413,0,APPLE INC,,A
2014-03-03,2014-03-22,C,660000,0.01,0.05,21,741,0.353573,102077414,0,APPLE INC,,A
2014-03-03,2014-03-22,C,665000,0,0.05,0,695,0.358218,102077415,0,APPLE INC,,A
2014-03-03,2014-03-22,C,670000,0,0.05,0,826,0.368644,102077416,0,APPLE INC,,A
2014-03-03,2014-03-22,C,675000,0,0.1,0,447,0.404593,102077417,0,APPLE INC,,A
2014-03-03,2014-03-22,C,680000,0,0.04,0,445,0.381619,102077418,0,APPLE INC,,A
2014-03-03,2014-03-22,C,685000,0,0.05,0,811,0.399284,102077419,0,APPLE INC,,A
2014-03-03,2014-03-22,C,690000,0,0.12,0,580,0.444543,102077420,0,APPLE INC,,A
2014-03-03,2014-03-22,C,695000,0,0.12,0,175,0.455142,102077421,0,APPLE INC,,A
2014-03-03,2014-03-22,C,700000,0,0.05,0,3519,0.429018,102077422,0,APPLE INC,,A
2014-03-03,2014-03-22,C,705000,0,0.12,0,139,0.476023,102077423,0,APPLE INC,,A
2014-03-03,2014-03-22,C,710000,0,0.12,0,96,0.486311,102077424,0,APPLE INC,,A
2014-03-03,2014-03-22,C,715000,0,0.04,0,24,0.449276,102077425,0,APPLE INC,,A
2014-03-03,2014-03-22,C,720000,0,0.12,0,77,0.506593,102077426,0,APPLE INC,,A
2014-03-03,2014-03-22,C,725000,0,0.12,0,138,0.516591,102077427,0,APPLE INC,,A
2014-03-03,2014-03-22,C,730000,0,0.11,0,75,0.522074,102077428,0,APPLE INC,,A
2014-03-03,2014-03-22,C,735000,0,0.11,0,93,0.531823,102077429,0,APPLE INC,,A
2014-03-03,2014-03-22,C,740000,0,0.11,0,78,0.541486,102077430,0,APPLE INC,,A
2014-03-03,2014-03-22,C,745000,0,0.04,0,57,,102077431,0,APPLE INC,,A
2014-03-03,2014-03-22,C,750000,0,0.04,0,468,,102077432,0,APPLE INC,,A
2014-03-03,2014-03-22,C,755000,0,0.04,0,8,,102077433,0,APPLE INC,,A
2014-03-03,2014-03-22,C,760000,0,0.1,0,81,0.574159,102077434,0,APPLE INC,,A
2014-03-03,2014-03-22,C,765000,0,0.11,0,112,0.588552,102077435,0,APPLE INC,,A
2014-03-03,2014-03-22,C,770000,0,0.12,0,21,0.602649,102077436,0,APPLE INC,,A
2014-03-03,2014-03-22,C,775000,0,0.11,0,101,0.606828,102077437,0,APPLE INC,,A
2014-03-03,2014-03-22,C,780000,0,0.11,0,35,0.615852,102077438,0,APPLE INC,,A
2014-03-03,2014-03-22,C,785000,0,0.12,0,42,0.629896,102210553,0,APPLE INC,,A
2014-03-03,2014-03-22,C,790000,0,0.11,0,44,0.633678,102210554,0,APPLE INC,,A
2014-03-03,2014-03-22,C,795000,0,0.11,0,31,0.642487,102210555,0,APPLE INC,,A
2014-03-03,2014-03-22,C,800000,0,0.03,0,308,,102210556,0,APPLE INC,,A
2014-03-03,2014-03-22,C,805000,0,0.03,0,20,,102210557,0,APPLE INC,,A
2014-03-03,2014-03-22,C,810000,0,0.12,0,52,0.673872,102210558,0,APPLE INC,,A
2014-03-03,2014-03-22,C,815000,0,0.12,0,43,0.682463,102227342,0,APPLE INC,,A
2014-03-03,2014-03-22,C,820000,0,0.12,0,20,0.690988,102227343,0,APPLE INC,,A
2014-03-03,2014-03-22,C,825000,0,0.12,0,27,0.699448,102227344,0,APPLE INC,,A
2014-03-03,2014-03-22,C,830000,0,0.12,0,30,0.707842,102227345,0,APPLE INC,,A
2014-03-03,2014-03-22,C,835000,0,0.09,0,20,0.697938,102227346,0,APPLE INC,,A
2014-03-03,2014-03-22,C,840000,0,0.02,0,107,,102227347,0,APPLE INC,,A
2014-03-03,2014-03-22,C,845000,0,0.01,0,253,,102227348,0,APPLE INC,,A
2014-03-03,2014-03-22,C,850000,0,0.01,0,3310,,102227349,0,APPLE INC,,A
2014-03-03,2014-03-22,C,855000,0,0.01,0,404,,102227350,0,APPLE INC,,A
2014-03-03,2014-03-22,P,260000,0,0.12,0,6,1.121192,102179534,0,APPLE INC,,A
2014-03-03,2014-03-22,P,265000,0,0.11,0,0,1.083967,102179535,0,APPLE INC,,A
2014-03-03,2014-03-22,P,270000,0,0.11,0,0,1.056309,102179536,0,APPLE INC,,A
2014-03-03,2014-03-22,P,275000,0,0.11,0,0,1.02914,102179537,0,APPLE INC,,A
2014-03-03,2014-03-22,P,280000,0,0.12,0,0,1.010697,102077439,0,APPLE INC,,A
2014-03-03,2014-03-22,P,285000,0,0.12,0,0,0.984267,102077440,0,APPLE INC,,A
2014-03-03,2014-03-22,P,290000,0,0.11,0,0,0.950411,102077441,0,APPLE INC,,A
2014-03-03,2014-03-22,P,295000,0,0.12,0,0,0.932723,102077442,0,APPLE INC,,A
2014-03-03,2014-03-22,P,300000,0,0.03,0,84,,102077443,0,APPLE INC,,A
2014-03-03,2014-03-22,P,305000,0,0.12,0,0,0.882813,102077444,0,APPLE INC,,A
2014-03-03,2014-03-22,P,310000,0,0.12,0,0,0.858435,102077445,0,APPLE INC,,A
2014-03-03,2014-03-22,P,315000,0,0.12,0,0,0.834423,102077446,0,APPLE INC,,A
2014-03-03,2014-03-22,P,320000,0,0.03,0,110,,102077447,0,APPLE INC,,A
2014-03-03,2014-03-22,P,325000,0,0.12,0,1,0.787447,102077448,0,APPLE INC,,A
2014-03-03,2014-03-22,P,330000,0,0.12,0,0,0.764459,102077449,0,APPLE INC,,A
2014-03-03,2014-03-22,P,335000,0,0.12,0,110,0.741785,102077450,0,APPLE INC,,A
2014-03-03,2014-03-22,P,340000,0,0.12,0,0,0.719418,102077451,0,APPLE INC,,A
2014-03-03,2014-03-22,P,345000,0,0.11,0,7,0.691397,102077452,0,APPLE INC,,A
2014-03-03,2014-03-22,P,350000,0,0.03,0,32,,102077453,0,APPLE INC,,A
2014-03-03,2014-03-22,P,355000,0,0.12,0,12,0.654044,102077454,0,APPLE INC,,A
2014-03-03,2014-03-22,P,360000,0,0.05,0,312,,102077455,0,APPLE INC,,A
2014-03-03,2014-03-22,P,365000,0,0.05,0,6,0.563284,102077456,0,APPLE INC,,A
2014-03-03,2014-03-22,P,370000,0,0.05,0,20,0.543979,102077457,0,APPLE INC,,A
2014-03-03,2014-03-22,P,375000,0,0.13,0,20,0.575231,102077458,0,APPLE INC,,A
2014-03-03,2014-03-22,P,380000,0,0.13,0,46,0.554809,102077459,0,APPLE INC,,A
2014-03-03,2014-03-22,P,385000,0,0.13,0,251,0.534611,102077460,0,APPLE INC,,A
2014-03-03,2014-03-22,P,390000,0,0.11,0,218,0.505841,102077461,0,APPLE INC,,A
2014-03-03,2014-03-22,P,395000,0,0.12,0,264,0.490731,102077462,0,APPLE INC,,A
2014-03-03,2014-03-22,P,400000,0,0.06,1,992,0.439995,102077463,0,APPLE INC,,A
2014-03-03,2014-03-22,P,405000,0,0.04,0,565,0.406449,102077464,0,APPLE INC,,A
2014-03-03,2014-03-22,P,410000,0.04,0.05,13,411,0.420291,102077465,0,APPLE INC,,A
2014-03-03,2014-03-22,P,415000,0.05,0.06,40,319,0.410289,102077466,0,APPLE INC,,A
2014-03-03,2014-03-22,P,420000,0.06,0.07,66,437,0.398807,102077467,0,APPLE INC,,A
2014-03-03,2014-03-22,P,425000,0.07,0.08,12,567,0.386204,102077468,0,APPLE INC,,A
2014-03-03,2014-03-22,P,430000,0.08,0.09,10,946,0.372709,102077469,0,APPLE INC,,A
2014-03-03,2014-03-22,P,435000,0.09,0.1,18,925,0.358507,102077470,0,APPLE INC,,A
2014-03-03,2014-03-22,P,440000,0.1,0.11,62,1065,0.343722,102077471,0,APPLE INC,,A
2014-03-03,2014-03-22,P,445000,0.11,0.13,110,1215,0.330202,102077472,0,APPLE INC,,A
2014-03-03,2014-03-22,P,450000,0.13,0.14,219,2603,0.315825,102077473,0,APPLE INC,,A
2014-03-03,2014-03-22,P,455000,0.15,0.16,54,1850,0.302089,102077474,0,APPLE INC,,A
2014-03-03,2014-03-22,P,460000,0.18,0.19,56,3204,0.289732,102077475,0,APPLE INC,,A
2014-03-03,2014-03-22,P,465000,0.2,0.22,73,1398,0.27501,102077476,0,APPLE INC,,A
2014-03-03,2014-03-22,P,470000,0.24,0.26,432,2108,0.261944,102077477,0,APPLE INC,,A
2014-03-03,2014-03-22,P,475000,0.31,0.32,252,2733,0.250907,102077478,0,APPLE INC,,A
2014-03-03,2014-03-22,P,480000,0.4,0.41,353,4564,0.240388,102077479,0,APPLE INC,,A
2014-03-03,2014-03-22,P,485000,0.53,0.55,158,3381,0.231213,102077480,0,APPLE INC,,A
2014-03-03,2014-03-22,P,490000,0.73,0.76,736,5886,0.223549,102077481,0,APPLE INC,,A
2014-03-03,2014-03-22,P,495000,1.04,1.07,952,5460,0.217341,102077482,0,APPLE INC,,A
2014-03-03,2014-03-22,P,500000,1.5,1.55,1640,11413,0.212887,102077483,0,APPLE INC,,A
2014-03-03,2014-03-22,P,505000,2.2,2.23,819,4491,0.209919,102077484,0,APPLE INC,,A
2014-03-03,2014-03-22,P,510000,3.1,3.2,1300,6730,0.207034,102077485,0,APPLE INC,,A
2014-03-03,2014-03-22,P,515000,4.4,4.5,2597,6100,0.205898,102077486,0,APPLE INC,,A
2014-03-03,2014-03-22,P,520000,6.1,6.2,2578,6757,0.205678,102077487,0,APPLE INC,,A
2014-03-03,2014-03-22,P,525000,8.15,8.3,1903,5739,0.204958,102077488,0,APPLE INC,,A
2014-03-03,2014-03-22,P,530000,10.65,10.8,703,6890,0.204508,102077489,0,APPLE INC,,A
2014-03-03,2014-03-22,P,535000,13.55,13.8,381,2765,0.204932,102077490,0,APPLE INC,,A
2014-03-03,2014-03-22,P,540000,16.9,17.15,297,3403,0.205687,102077491,0,APPLE INC,,A
2014-03-03,2014-03-22,P,545000,20.65,20.9,35,2246,0.207902,102077492,0,APPLE INC,,A
2014-03-03,2014-03-22,P,550000,24.7,25,198,4324,0.211341,102077493,0,APPLE INC,,A
2014-03-03,2014-03-22,P,555000,29,30.45,4,1174,0.234834,102077494,0,APPLE INC,,A
2014-03-03,2014-03-22,P,560000,33.6,33.9,14,1290,0.2238,102077495,0,APPLE INC,,A
2014-03-03,2014-03-22,P,565000,38.3,39.35,4,698,0.250349,102077496,0,APPLE INC,,A
2014-03-03,2014-03-22,P,570000,43.1,44.5,7,1328,0.271862,102077497,0,APPLE INC,,A
2014-03-03,2014-03-22,P,575000,47.85,49.4,3,738,0.28509,102077498,0,APPLE INC,,A
2014-03-03,2014-03-22,P,580000,52.75,54.3,7,12582,0.300637,102077499,0,APPLE INC,,A
2014-03-03,2014-03-22,P,585000,57.55,58.85,3,329,0.300785,102077500,0,APPLE INC,,A
2014-03-03,2014-03-22,P,590000,62.55,64.15,40,7322,0.329855,102077501,0,APPLE INC,,A
2014-03-03,2014-03-22,P,595000,67.55,69.2,0,190,0.350522,102077502,0,APPLE INC,,A
2014-03-03,2014-03-22,P,600000,72.55,74.1,4,875,0.365735,102077503,0,APPLE INC,,A
2014-03-03,2014-03-22,P,605000,77.25,79.15,0,34,0.374623,102077504,0,APPLE INC,,A
2014-03-03,2014-03-22,P,610000,82.25,84.1,0,61,0.390241,102077505,0,APPLE INC,,A
2014-03-03,2014-03-22,P,615000,87.15,89.15,0,36,0.405413,102077506,0,APPLE INC,,A
2014-03-03,2014-03-22,P,620000,92.3,94.1,0,55,0.426591,102077507,0,APPLE INC,,A
2014-03-03,2014-03-22,P,625000,97.2,99.1,0,84,0.438977,102077508,0,APPLE INC,,A
2014-03-03,2014-03-22,P,630000,102.15,104.15,0,141,0.455371,102077509,0,APPLE INC,,A
2014-03-03,2014-03-22,P,635000,107.1,109.1,0,112,0.466782,102077510,0,APPLE INC,,A
2014-03-03,2014-03-22,P,640000,112.35,114.1,380,192,0.494427,102077511,0,APPLE INC,,A
2014-03-03,2014-03-22,P,645000,117.35,119.1,170,85,0.51027,102077512,0,APPLE INC,,A
2014-03-03,2014-03-22,P,650000,122.2,124.1,134,67,0.518604,102077513,0,APPLE INC,,A
2014-03-03,2014-03-22,P,655000,127.2,129,52,26,0.52873,102077514,0,APPLE INC,,A
2014-03-03,2014-03-22,P,660000,132.25,134.05,108,54,0.548953,102077515,0,APPLE INC,,A
2014-03-03,2014-03-22,P,665000,136.7,139.05,0,4,0.531809,102077516,0,APPLE INC,,A
2014-03-03,2014-03-22,P,670000,141.7,144.05,0,0,0.545917,102077517,0,APPLE INC,,A
2014-03-03,2014-03-22,P,675000,146.7,149.1,0,0,0.563198,102077518,0,APPLE INC,,A
2014-03-03,2014-03-22,P,680000,151.75,154.05,0,0,0.57703,102077519,0,APPLE INC,,A
2014-03-03,2014-03-22,P,685000,156.7,159.1,0,0,0.590702,102077520,0,APPLE INC,,A
2014-03-03,2014-03-22,P,690000,161.7,164.05,0,0,0.600708,102077521,0,APPLE INC,,A
2014-03-03,2014-03-22,P,695000,166.75,169.1,0,0,0.621073,102077522,0,APPLE INC,,A
2014-03-03,2014-03-22,P,700000,171.7,174.1,0,0,0.630802,102077523,0,APPLE INC,,A
2014-03-03,2014-03-22,P,705000,176.7,179.1,0,2,0.643882,102077524,0,APPLE INC,,A
2014-03-03,2014-03-22,P,710000,181.7,184.1,0,0,0.656821,102077525,0,APPLE INC,,A
2014-03-03,2014-03-22,P,715000,186.7,189.1,0,0,0.669628,102077526,0,APPLE INC,,A
2014-03-03,2014-03-22,P,720000,191.7,194.1,0,0,0.682299,102077527,0,APPLE INC,,A
2014-03-03,2014-03-22,P,725000,196.7,199.1,0,1,0.694847,102077528,0,APPLE INC,,A
2014-03-03,2014-03-22,P,730000,201.7,204.1,0,0,0.707262,102077529,0,APPLE INC,,A
2014-03-03,2014-03-22,P,735000,206.7,209.1,0,0,0.719556,102077530,0,APPLE INC,,A
2014-03-03,2014-03-22,P,740000,211.7,214.1,0,0,0.731731,102077531,0,APPLE INC,,A
2014-03-03,2014-03-22,P,745000,216.7,219.1,0,0,0.743789,102077532,0,APPLE INC,,A
2014-03-03,2014-03-22,P,750000,221.7,224.1,0,0,0.755732,102077533,0,APPLE INC,,A
2014-03-03,2014-03-22,P,755000,226.7,229.1,0,0,0.767562,102077534,0,APPLE INC,,A
2014-03-03,2014-03-22,P,760000,231.7,234.1,0,0,0.779278,102077535,0,APPLE INC,,A
2014-03-03,2014-03-22,P,765000,236.7,239.1,0,0,0.790889,102077536,0,APPLE INC,,A
2014-03-03,2014-03-22,P,770000,241.7,244.1,0,0,0.802392,102077537,0,APPLE INC,,A
2014-03-03,2014-03-22,P,775000,246.7,249.1,0,0,0.813791,102077538,0,APPLE INC,,A
2014-03-03,2014-03-22,P,780000,251.7,254.05,0,1,0.820723,102077539,0,APPLE INC,,A
2014-03-03,2014-03-22,P,785000,256.7,259.05,0,0,0.831882,102210559,0,APPLE INC,,A
2014-03-03,2014-03-22,P,790000,261.7,264.1,0,0,0.847393,102210560,0,APPLE INC,,A
2014-03-03,2014-03-22,P,795000,266.7,269.1,0,0,0.858396,102210561,0,APPLE INC,,A
2014-03-03,2014-03-22,P,800000,271.7,274.1,0,0,0.869305,102210562,0,APPLE INC,,A
2014-03-03,2014-03-22,P,805000,276.7,279.1,0,0,0.880121,102210563,0,APPLE INC,,A
2014-03-03,2014-03-22,P,810000,281.7,284.1,0,1,0.890846,102210564,0,APPLE INC,,A
2014-03-03,2014-03-22,P,815000,286.7,289.1,0,0,0.901482,102227351,0,APPLE INC,,A
2014-03-03,2014-03-22,P,820000,291.7,294.1,0,0,0.912025,102227352,0,APPLE INC,,A
2014-03-03,2014-03-22,P,825000,296.7,299.1,0,0,0.922486,102227353,0,APPLE INC,,A
2014-03-03,2014-03-22,P,830000,301.7,304.1,0,0,0.932864,102227354,0,APPLE INC,,A
2014-03-03,2014-03-22,P,835000,306.7,309.1,0,1,0.943158,102227355,0,APPLE INC,,A
2014-03-03,2014-03-22,P,840000,311.7,314.1,0,0,0.95337,102227356,0,APPLE INC,,A
2014-03-03,2014-03-22,P,845000,316.7,319.1,0,0,0.963502,102227357,0,APPLE INC,,A
2014-03-03,2014-03-22,P,850000,321.7,324.1,0,20,0.973556,102227358,0,APPLE INC,,A
2014-03-03,2014-03-22,P,855000,326.7,329.1,0,0,0.983533,102227359,0,APPLE INC,,A
2014-03-03,2014-03-28,C,430000,96.2,98.1,0,0,,102719923,0,APPLE INC,,A
2014-03-03,2014-03-28,C,440000,86.15,88.1,0,0,,102719924,0,APPLE INC,,A
2014-03-03,2014-03-28,C,450000,76.2,78,0,5,,102719925,0,APPLE INC,,A
2014-03-03,2014-03-28,C,460000,66.25,68.3,0,0,,102719926,0,APPLE INC,,A
2014-03-03,2014-03-28,C,470000,56.4,58.25,0,12,,102719927,0,APPLE INC,,A
2014-03-03,2014-03-28,C,480000,46.7,48.35,0,0,,102719928,0,APPLE INC,,A
2014-03-03,2014-03-28,C,490000,37.35,39.5,0,49,0.185668,102719929,0,APPLE INC,,A
2014-03-03,2014-03-28,C,492500,35.1,36.7,0,5,0.173953,102719930,0,APPLE INC,,A
2014-03-03,2014-03-28,C,495000,32.9,34.5,0,10,0.180369,102719931,0,APPLE INC,,A
2014-03-03,2014-03-28,C,497500,30.85,32.3,0,21,0.186127,102719932,0,APPLE INC,,A
2014-03-03,2014-03-28,C,500000,29.6,30.15,21,661,0.203064,102719933,0,APPLE INC,,A
2014-03-03,2014-03-28,C,502500,27.65,28.05,0,13,0.204741,102719934,0,APPLE INC,,A
2014-03-03,2014-03-28,C,505000,25.6,26.05,10,513,0.204436,102719935,0,APPLE INC,,A
2014-03-03,2014-03-28,C,507500,23.55,24.05,2,4,0.202501,102719936,0,APPLE INC,,A
2014-03-03,2014-03-28,C,510000,21.85,22.2,12,48,0.204983,102719937,0,APPLE INC,,A
2014-03-03,2014-03-28,C,512500,20.05,20.4,0,40,0.204926,102719938,0,APPLE INC,,A
2014-03-03,2014-03-28,C,515000,18.3,18.6,21,71,0.203715,102719939,0,APPLE INC,,A
2014-03-03,2014-03-28,C,517500,16.65,16.95,11,52,0.203436,102719940,0,APPLE INC,,A
2014-03-03,2014-03-28,C,520000,15.1,15.4,109,177,0.203451,102719941,0,APPLE INC,,A
2014-03-03,2014-03-28,C,522500,13.65,13.9,3,94,0.203188,102719942,0,APPLE INC,,A
2014-03-03,2014-03-28,C,525000,12.3,12.5,337,1776,0.203124,102719943,0,APPLE INC,,A
2014-03-03,2014-03-28,C,527500,11,11.25,62,176,0.203217,102719944,0,APPLE INC,,A
2014-03-03,2014-03-28,C,530000,9.8,10,229,1834,0.202579,102719945,0,APPLE INC,,A
2014-03-03,2014-03-28,C,532500,8.7,8.9,2,127,0.202579,102719946,0,APPLE INC,,A
2014-03-03,2014-03-28,C,535000,7.7,7.85,51,253,0.202329,102719947,0,APPLE INC,,A
2014-03-03,2014-03-28,C,537500,6.75,6.95,32,113,0.202327,102719948,0,APPLE INC,,A
2014-03-03,2014-03-28,C,540000,5.9,6,145,546,0.201153,102719949,0,APPLE INC,,A
2014-03-03,2014-03-28,C,542500,5.15,5.35,162,107,0.202424,102719950,0,APPLE INC,,A
2014-03-03,2014-03-28,C,545000,4.45,4.65,83,268,0.202125,102719951,0,APPLE INC,,A
2014-03-03,2014-03-28,C,547500,3.9,4,23,197,0.202461,102719952,0,APPLE INC,,A
2014-03-03,2014-03-28,C,550000,3.35,3.5,122,847,0.203016,102719953,0,APPLE INC,,A
2014-03-03,2014-03-28,C,552500,2.9,3,19,403,0.203341,102719954,0,APPLE INC,,A
2014-03-03,2014-03-28,C,555000,2.48,2.58,26,159,0.203641,102878200,0,APPLE INC,,A
2014-03-03,2014-03-28,C,557500,2.13,2.22,14,5,0.20437,102878201,0,APPLE INC,,A
2014-03-03,2014-03-28,C,560000,1.83,1.91,64,502,0.205298,102719955,0,APPLE INC,,A
2014-03-03,2014-03-28,C,562500,1.56,1.65,11,1,0.206256,102878202,0,APPLE INC,,A
2014-03-03,2014-03-28,C,565000,1.36,1.43,96,180,0.208071,102878203,0,APPLE INC,,A
2014-03-03,2014-03-28,C,567500,1.15,1.24,40,6,0.209139,102878204,0,APPLE INC,,A
2014-03-03,2014-03-28,C,570000,0.96,1.12,32,361,0.211101,102719956,0,APPLE INC,,A
2014-03-03,2014-03-28,C,572500,0.84,0.97,0,25,0.213068,102878205,0,APPLE INC,,A
2014-03-03,2014-03-28,C,580000,0.57,0.66,2,202,0.220239,102719957,0,APPLE INC,,A
2014-03-03,2014-03-28,C,590000,0.35,0.49,1,130,0.234577,102719958,0,APPLE INC,,A
2014-03-03,2014-03-28,C,600000,0.25,0.35,10,236,0.249169,102719959,0,APPLE INC,,A
2014-03-03,2014-03-28,C,610000,0.16,0.29,0,39,0.264248,102719960,0,APPLE INC,,A
2014-03-03,2014-03-28,C,620000,0.11,0.28,0,133,0.283523,102719961,0,APPLE INC,,A
2014-03-03,2014-03-28,P,430000,0,0.23,0,5,0.33466,102719962,0,APPLE INC,,A
2014-03-03,2014-03-28,P,440000,0.07,0.25,0,57,0.314146,102719963,0,APPLE INC,,A
2014-03-03,2014-03-28,P,450000,0.14,0.29,0,43,0.291627,102719964,0,APPLE INC,,A
2014-03-03,2014-03-28,P,460000,0.18,0.33,0,17,0.263191,102719965,0,APPLE INC,,A
2014-03-03,2014-03-28,P,470000,0.35,0.5,2,117,0.247993,102719966,0,APPLE INC,,A
2014-03-03,2014-03-28,P,480000,0.66,0.77,63,278,0.232896,102719967,0,APPLE INC,,A
2014-03-03,2014-03-28,P,490000,1.26,1.4,60,230,0.223286,102719968,0,APPLE INC,,A
2014-03-03,2014-03-28,P,492500,1.47,1.65,18,81,0.22144,102719969,0,APPLE INC,,A
2014-03-03,2014-03-28,P,495000,1.75,1.89,78,201,0.219459,102719970,0,APPLE INC,,A
2014-03-03,2014-03-28,P,497500,2.05,2.23,20,119,0.218217,102719971,0,APPLE INC,,A
2014-03-03,2014-03-28,P,500000,2.41,2.53,31,419,0.215876,102719972,0,APPLE INC,,A
2014-03-03,2014-03-28,P,502500,2.82,2.95,37,56,0.214691,102719973,0,APPLE INC,,A
2014-03-03,2014-03-28,P,505000,3.3,3.45,57,146,0.214015,102719974,0,APPLE INC,,A
2014-03-03,2014-03-28,P,507500,3.8,3.95,32,39,0.212073,102719975,0,APPLE INC,,A
2014-03-03,2014-03-28,P,510000,4.45,4.6,50,702,0.212175,102719976,0,APPLE INC,,A
2014-03-03,2014-03-28,P,512500,5.1,5.35,21,85,0.211728,102719977,0,APPLE INC,,A
2014-03-03,2014-03-28,P,515000,5.85,6.1,44,342,0.210722,102719978,0,APPLE INC,,A
2014-03-03,2014-03-28,P,517500,6.75,6.95,32,168,0.210673,102719979,0,APPLE INC,,A
2014-03-03,2014-03-28,P,520000,7.7,7.9,81,454,0.21046,102719980,0,APPLE INC,,A
2014-03-03,2014-03-28,P,522500,8.75,8.95,28,67,0.210508,102719981,0,APPLE INC,,A
2014-03-03,2014-03-28,P,525000,9.85,10.05,48,373,0.209865,102719982,0,APPLE INC,,A
2014-03-03,2014-03-28,P,527500,11.05,11.25,11,115,0.209443,102719983,0,APPLE INC,,A
2014-03-03,2014-03-28,P,530000,12.35,12.55,37,279,0.209271,102719984,0,APPLE INC,,A
2014-03-03,2014-03-28,P,532500,13.7,14,5,127,0.209329,102719985,0,APPLE INC,,A
2014-03-03,2014-03-28,P,535000,15.15,15.45,16,125,0.208712,102719986,0,APPLE INC,,A
2014-03-03,2014-03-28,P,537500,16.7,17.05,2,20,0.208866,102719987,0,APPLE INC,,A
2014-03-03,2014-03-28,P,540000,18.4,18.95,3,149,0.21191,102719988,0,APPLE INC,,A
2014-03-03,2014-03-28,P,542500,20.1,20.45,0,30,0.209432,102719989,0,APPLE INC,,A
2014-03-03,2014-03-28,P,545000,21.95,22.25,31,249,0.210008,102719990,0,APPLE INC,,A
2014-03-03,2014-03-28,P,547500,23.85,24.15,0,303,0.210765,102719991,0,APPLE INC,,A
2014-03-03,2014-03-28,P,550000,25.8,26.1,30,287,0.211209,102719992,0,APPLE INC,,A
2014-03-03,2014-03-28,P,552500,27.8,28.4,0,349,0.215275,102719993,0,APPLE INC,,A
2014-03-03,2014-03-28,P,555000,29.9,30.25,6,8,0.213562,102878206,0,APPLE INC,,A
2014-03-03,2014-03-28,P,557500,31.9,33.45,0,1,0.228108,102878207,0,APPLE INC,,A
2014-03-03,2014-03-28,P,560000,34.1,35.75,0,10,0.232407,102719994,0,APPLE INC,,A
2014-03-03,2014-03-28,P,562500,36.4,37.95,1,10,0.235905,102878208,0,APPLE INC,,A
2014-03-03,2014-03-28,P,565000,38.75,40.25,0,16,0.241026,102878209,0,APPLE INC,,A
2014-03-03,2014-03-28,P,567500,40.95,42.65,0,0,0.244648,102878210,0,APPLE INC,,A
2014-03-03,2014-03-28,P,570000,43.35,44.95,0,8,0.249366,102719995,0,APPLE INC,,A
2014-03-03,2014-03-28,P,572500,45.7,47.3,0,0,0.25352,102878211,0,APPLE INC,,A
2014-03-03,2014-03-28,P,580000,52.65,54.55,0,1,0.264506,102719996,0,APPLE INC,,A
2014-03-03,2014-03-28,P,590000,62.4,64.35,0,0,0.287751,102719997,0,APPLE INC,,A
2014-03-03,2014-03-28,P,600000,72.25,74.25,0,0,0.312892,102719998,0,APPLE INC,,A
2014-03-03,2014-03-28,P,610000,82.25,84.15,0,0,0.340561,102719999,0,APPLE INC,,A
2014-03-03,2014-03-28,P,620000,92.2,94.1,0,0,0.366703,102720000,0,APPLE INC,,A
2014-03-03,2014-04-04,C,430000,96.25,98.25,0,0,,102752128,0,APPLE INC,,A
2014-03-03,2014-04-04,C,440000,86.3,88.2,0,0,,102752129,0,APPLE INC,,A
2014-03-03,2014-04-04,C,450000,76.35,78.15,0,0,,102752130,0,APPLE INC,,A
2014-03-03,2014-04-04,C,460000,66.45,68.45,0,8,,102752131,0,APPLE INC,,A
2014-03-03,2014-04-04,C,470000,56.7,58.75,0,0,,102752132,0,APPLE INC,,A
2014-03-03,2014-04-04,C,480000,47.15,49.3,0,1,0.182537,102752133,0,APPLE INC,,A
2014-03-03,2014-04-04,C,490000,38.15,39.7,0,0,0.186889,102752134,0,APPLE INC,,A
2014-03-03,2014-04-04,C,500000,29.75,31.2,20,20,0.19468,102752135,0,APPLE INC,,A
2014-03-03,2014-04-04,C,502500,27.8,29.2,0,0,0.195951,102878212,0,APPLE INC,,A
2014-03-03,2014-04-04,C,505000,26.75,27.25,18,21,0.206201,102878213,0,APPLE INC,,A
2014-03-03,2014-04-04,C,507500,24.1,25.35,0,0,0.197723,102878214,0,APPLE INC,,A
2014-03-03,2014-04-04,C,510000,22.3,23.55,2,24,0.198163,102752136,0,APPLE INC,,A
2014-03-03,2014-04-04,C,512500,20.6,21.8,0,0,0.198622,102878215,0,APPLE INC,,A
2014-03-03,2014-04-04,C,515000,19.05,20.15,0,0,0.199932,102878216,0,APPLE INC,,A
2014-03-03,2014-04-04,C,517500,17.6,18.55,0,1,0.201134,102878217,0,APPLE INC,,A
2014-03-03,2014-04-04,C,520000,16.65,17.05,3,86,0.206017,102752137,0,APPLE INC,,A
2014-03-03,2014-04-04,C,522500,15.2,15.6,13,69,0.20564,102752138,0,APPLE INC,,A
2014-03-03,2014-04-04,C,525000,13.85,14.2,96,192,0.205215,102752139,0,APPLE INC,,A
